[individuals]
2
[landmarks]
677
[dimensions]
3
[name]
Recons_K2_GO
Recons_K2_SM
[rawpoints]
'Recons_K2_GO
-12.114208984375	-42.4368347167969	442.411181640625
-15.3822463989258	-44.5090118408203	433.95634765625
-13.4492034912109	-47.9695892333984	427.745361328125
-13.3483734130859	-51.4749267578125	417.396044921875
-11.405126953125	-51.0411499023438	402.645092773438
-10.8236419677734	-57.0340637207031	395.806298828125
-10.0896881103516	-72.5444091796875	391.377001953125
-17.3371871948242	-77.9924621582031	382.917333984375
-5.95456047058105	-84.1844177246094	364.60908203125
-7.07154922485352	-89.6253356933594	353.413208007813
-8.01540222167969	-87.6719360351563	339.232299804688
-9.2352897644043	-91.0812377929688	330.059912109375
-12.8891189575195	-82.0388977050781	324.776733398438
-14.9428192138672	-80.2464416503906	311.810546875
-20.3018126140508	-79.3911645204369	298.68802897154
-20.7350950160997	-89.6282551382432	285.953429258789
-22.4716560272238	-80.8415018340128	276.164216413616
-23.4401846335618	-92.6088965038426	265.325278730564
-24.4523514861821	-88.0517767059473	257.313306408425
-23.3342971801758	-94.9708862304688	244.350756835938
-30.8191253662109	-101.790911865234	225.220947265625
-27.8982025146484	-99.1049743652344	212.5267578125
22.204133605957	-43.4356201171875	436.26005859375
25.2222991943359	-45.5092010498047	427.554296875
27.0287780761719	-46.1148712158203	424.8765625
25.2258605957031	-50.9545593261719	415.096875
26.2589538574219	-51.3799682617188	400.649291992188
24.8935485839844	-59.8334899902344	395.262890625
22.9311264038086	-71.7628967285156	390.55673828125
22.4719619750977	-70.9132202148438	379.94287109375
21.4876388549805	-77.512158203125	367.357861328125
22.031640625	-78.5096740722656	356.905029296875
26.6133502106784	-77.5146630702579	343.50685282352
25.4008972167969	-82.959228515625	329.623608398438
28.8803980232995	-78.3328760617275	319.172161126216
23.398454284668	-84.2595092773438	305.613525390625
25.6623895403973	-78.4251237925124	295.700455005425
22.3960684254019	-86.8725473746012	282.834290943533
24.2940043058868	-83.2765223555428	271.736566156981
19.2955130686682	-91.4202838196185	259.228216260561
23.4504004459546	-85.1583914262573	247.206892668682
20.9204485723896	-94.8840820051721	235.685857324712
16.7864791870117	-94.8622314453125	219.333081054688
13.9280471801758	-92.09873046875	206.615625
-53.9251647949219	-5.74413375854492	414.777490234375
-68.9789733886719	2.07132396697998	405.573559570313
-51.5099304199219	36.6327270507813	377.33408203125
-56.5792602539063	46.1598327636719	364.830712890625
-58.4759338378906	75.0968017578125	342.18974609375
-68.8095642089844	72.8087768554688	329.7677734375
-73.8928955078125	92.180078125	304.620874023438
-81.7189208984375	93.0459289550781	286.07958984375
-84.6445495605469	93.4840026855469	273.545166015625
-90.5217712402344	93.0345031738281	255.7380859375
-93.3322814941406	89.8800537109375	249.72001953125
-101.747985839844	91.3478637695313	229.793237304688
-108.553723144531	92.9926086425781	215.519091796875
